condition,stat,constant,direction,state,p
Bright room,Median,-1,Negative,1,0.379803490903625
Bright room,Median,-1,Negative,2,0.5746108452664801
Bright room,Median,-1,Negative,3,0.3269678250828771
Bright room,Median,-1,Negative,4,0.2878658289770548
Bright room,Median,-1,Negative,5,0.41003005518057006
Bright room,Median,-1,Negative,6,0.5300799894566445
Bright room,Median,-1,Negative,7,0.4926393632828057
Bright room,Median,-1,Negative,8,0.5036833211873087
Bright room,Median,-1,Negative,9,0.4439157082658985
Bright room,Median,-1,Negative,10,0.490567918457301
Bright room,Median,-1,Negative,11,0.5477775175348693
Bright room,Median,0,Positive,0,0.48443507066828356
Bright room,Median,0,Positive,1,0.5364248965188403
Bright room,Median,0,Positive,2,0.3574821848353867
Bright room,Median,0,Positive,3,0.32087920170399403
Bright room,Median,0,Positive,4,0.5341567720642767
Bright room,Median,0,Positive,5,0.5181130679178748
Bright room,Median,0,Positive,6,0.42480780792496714
Bright room,Median,0,Positive,7,0.5419868503982378
Bright room,Median,0,Positive,8,0.4206602445909482
Bright room,Median,0,Positive,9,0.4180075372210723
Bright room,Median,0,Positive,10,0.40802046683226206
Bright room,Median,0,Positive,11,0.389021960644662
Bright room,Median,0,Negative,0,0.45439453955608256
Bright room,Median,0,Negative,1,0.3370993022465137
Bright room,Median,0,Negative,2,0.5942486617748802
Bright room,Median,0,Negative,3,0.34066102700530226
Bright room,Median,0,Negative,4,0.3138501191699198
Bright room,Median,0,Negative,5,0.41117015003674945
Bright room,Median,0,Negative,6,0.5060612190249153
Bright room,Median,0,Negative,7,0.4311572105946068
Bright room,Median,0,Negative,8,0.5445593097527424
Bright room,Median,0,Negative,9,0.5458511793724847
Bright room,Median,0,Negative,10,0.49694120384029467
Bright room,Median,0,Negative,11,0.5814318580084237
Bright room,Median,1,Positive,0,0.4935217423100524
Bright room,Median,1,Positive,1,0.5836566310909926
Bright room,Median,1,Positive,2,0.3381381985438829
Bright room,Median,1,Positive,3,0.3325816290993319
Bright room,Median,1,Positive,4,0.6067665018956668
Bright room,Median,1,Positive,5,0.5228033885300049
Bright room,Median,1,Positive,6,0.43413786831545487
Bright room,Median,1,Positive,7,0.5246302488303928
Bright room,Median,1,Positive,8,0.46627286245612165
Bright room,Median,1,Positive,9,0.45841236429453264
Bright room,Median,1,Positive,10,0.40718089992004014
Bright room,Median,1,Positive,11,0.37544996654162527
Bright room,Median,1,Negative,0,0.48172984357752124
Bright room,Median,1,Negative,1,0.2935561491763138
Bright room,Median,1,Negative,2,0.6245897090003562
Bright room,Median,1,Negative,3,0.3328744680819765
Bright room,Median,1,Negative,4,0.17846999446930964
Bright room,Median,1,Negative,5,0.4152026842257438
Bright room,Median,1,Negative,6,0.5095416520643768
Bright room,Median,1,Negative,7,0.41338865109884165
Bright room,Median,1,Negative,8,0.5122022178832172
Bright room,Median,1,Negative,9,0.4921136033571833
Bright room,Median,1,Negative,10,0.5032361099976299
Bright room,Median,1,Negative,11,0.5836986175179015
Bright room,Median,2,Positive,0,0.5516480306566685
Bright room,Median,2,Positive,1,0.5865431555353422
Bright room,Median,2,Positive,2,0.3146326516314569
Bright room,Median,2,Positive,3,0.2452128340938244
Bright room,Median,2,Positive,4,0.59951726344389
Bright room,Median,2,Positive,5,0.5452542196853568
Bright room,Median,2,Positive,6,0.4127951885160527
Bright room,Median,2,Positive,7,0.5253608424321305
Bright room,Median,2,Positive,8,0.4731167741523051
Bright room,Median,2,Positive,9,0.47988671948767697
Bright room,Median,2,Positive,10,0.4468600295002211
Bright room,Median,2,Positive,11,0.34338862061854714
Bright room,Median,2,Negative,0,0.4260376040075137
Bright room,Median,2,Negative,1,0.3220600365001971
Bright room,Median,2,Negative,2,0.5949708584178548
Bright room,Median,2,Negative,3,0.39026764013390947
Bright room,Median,2,Negative,4,0.16556946043243656
Bright room,Median,2,Negative,5,0.38297252157740935
Bright room,Median,2,Negative,6,0.4644571512948026
Bright room,Median,2,Negative,7,0.3989690445128975
Bright room,Median,2,Negative,8,0.5033453970473395
Bright room,Median,2,Negative,9,0.473408488542952
Bright room,Median,2,Negative,10,0.4613175013288447
Bright room,Median,2,Negative,11,0.6173031761322405
Bright room,Median,3,Positive,0,0.5512691076077422
Bright room,Median,3,Positive,1,0.5735275618960086
Bright room,Median,3,Positive,2,0.3076591038944678
Bright room,Median,3,Positive,3,0.34358221040490616
Bright room,Median,3,Positive,4,0.6056207439006703
Bright room,Median,3,Positive,5,0.4882758710459847
Bright room,Median,3,Positive,6,0.40012125314563546
Bright room,Median,3,Positive,7,0.5121867749841377
Bright room,Median,3,Positive,8,0.4639939253510274
Bright room,Median,3,Positive,9,0.44937754938105445
Bright room,Median,3,Positive,10,0.44704366898111936
Bright room,Median,3,Positive,11,0.324026414703578
Bright room,Median,3,Negative,0,0.42327947473023103
Bright room,Median,3,Negative,1,0.32394356058302015
Bright room,Median,3,Negative,2,0.658490637261734
Bright room,Median,3,Negative,3,0.29571478357170783
Bright room,Median,3,Negative,4,0.19538386356652404
Bright room,Median,3,Negative,5,0.40011437758696
Bright room,Median,3,Negative,6,0.44949617146832843
Bright room,Median,3,Negative,7,0.4245572239821992
Bright room,Median,3,Negative,8,0.4980179274877829
Bright room,Median,3,Negative,9,0.4922461811399105
Bright room,Median,3,Negative,10,0.45066760882269424
Bright room,Median,3,Negative,11,0.6487397172111701
Bright room,Median,4,Positive,0,0.5260988068897262
Bright room,Median,4,Positive,1,0.4733237560447193
Bright room,Median,4,Positive,2,0.30839713015284026
Bright room,Median,4,Positive,3,0.23091901429396866
Bright room,Median,4,Positive,4,0.6229998158204832
Bright room,Median,4,Positive,5,0.5352190777987907
Bright room,Median,4,Positive,6,0.40909441122874207
Bright room,Median,4,Positive,7,0.59513163967534
Bright room,Median,4,Positive,8,0.43171915579602116
Bright room,Median,4,Positive,9,0.4135597039154722
Bright room,Median,4,Positive,10,0.4395472000684809
Bright room,Median,4,Positive,11,0.3181788546265659
Bright room,Median,4,Negative,0,0.418346737150124
Bright room,Median,4,Negative,1,0.39689202528805223
Bright room,Median,4,Negative,2,0.6475965168501003
Bright room,Median,4,Negative,3,0.4263901372862359
Bright room,Median,4,Negative,4,0.213153359612489
Bright room,Median,4,Negative,5,0.3693705756935498
Bright room,Median,4,Negative,6,0.5000252504808003
Bright room,Median,4,Negative,7,0.3850883331712002
Bright room,Median,4,Negative,8,0.530718203314903
Bright room,Median,4,Negative,9,0.5222394849884132
Bright room,Median,4,Negative,10,0.47108766373536715
Bright room,Median,4,Negative,11,0.5802894660685306
Bright room,Median,5,Positive,0,0.5345888630349994
Bright room,Median,5,Positive,1,0.5593705461040588
Bright room,Median,5,Positive,2,0.32402355745599815
Bright room,Median,5,Positive,3,0.2424678480533299
Bright room,Median,5,Positive,4,0.6116206949259759
Bright room,Median,5,Positive,5,0.5260483408995938
Bright room,Median,5,Positive,6,0.4450815726141952
Bright room,Median,5,Positive,7,0.5226136916645261
Bright room,Median,5,Positive,8,0.4867069816469539
Bright room,Median,5,Positive,9,0.43211275586726217
Bright room,Median,5,Positive,10,0.41361259578303305
Bright room,Median,5,Positive,11,0.2783970178158604
Bright room,Median,5,Negative,0,0.4054240134255975
Bright room,Median,5,Negative,1,0.37235878165719016
Bright room,Median,5,Negative,2,0.6295997727035048
Bright room,Median,5,Negative,3,0.3449014816812316
Bright room,Median,5,Negative,4,0.15296711628909906
Bright room,Median,5,Negative,5,0.36879925751736137
Bright room,Median,5,Negative,6,0.4272658969317806
Bright room,Median,5,Negative,7,0.3521386428644191
Bright room,Median,5,Negative,8,0.4855798116803584
Bright room,Median,5,Negative,9,0.49127444156415623
Bright room,Median,5,Negative,10,0.49980952253034244
Bright room,Median,5,Negative,11,0.5918819709284687
Bright room,Median,6,Positive,0,0.4532753687615783
Bright room,Median,6,Positive,1,0.524914277394241
Bright room,Median,6,Positive,2,0.29076672128720266
Bright room,Median,6,Positive,3,0.26871804762128587
Bright room,Median,6,Positive,4,0.618348283069726
Bright room,Median,6,Positive,5,0.5728968469496892
Bright room,Median,6,Positive,6,0.508133166068333
Bright room,Median,6,Positive,7,0.4435675142214596
Bright room,Median,6,Positive,8,0.4779884048084295
Bright room,Median,6,Positive,9,0.47988856357253945
Bright room,Median,6,Positive,10,0.4578590131300284
Bright room,Median,6,Positive,11,0.3032840397755845
Bright room,Median,6,Negative,0,0.46109074955669727
Bright room,Median,6,Negative,1,0.32245159867873097
Bright room,Median,6,Negative,2,0.6653875855473341
Bright room,Median,6,Negative,3,0.3200771091069834
Bright room,Median,6,Negative,4,0.1746184789881464
Bright room,Median,6,Negative,5,0.3494601346528515
Bright room,Median,6,Negative,6,0.3670703592106136
Bright room,Median,6,Negative,7,0.39205824025749036
Bright room,Median,6,Negative,8,0.4556581932983956
Bright room,Median,6,Negative,9,0.4380469046121834
Bright room,Median,6,Negative,10,0.4873132717754659
Bright room,Median,6,Negative,11,0.5594109796502426
Bright room,Median,7,Positive,0,0.4302035042033774
Bright room,Median,7,Positive,1,0.5103231579901808
Bright room,Median,7,Positive,2,0.2925081641740091
Bright room,Median,7,Positive,3,0.30440066962940576
Bright room,Median,7,Positive,4,0.6019048491583043
Bright room,Median,7,Positive,5,0.5802952051801846
Bright room,Median,7,Positive,6,0.5075360442188082
Bright room,Median,7,Positive,7,0.5623620608371417
Bright room,Median,7,Positive,8,0.40811396192232424
Bright room,Median,7,Positive,9,0.43641809803657583
Bright room,Median,7,Positive,10,0.4758289900710692
Bright room,Median,7,Positive,11,0.25170210696416884
Bright room,Median,7,Negative,0,0.4887231663058793
Bright room,Median,7,Negative,1,0.3267893169941505
Bright room,Median,7,Negative,2,0.6461678713224391
Bright room,Median,7,Negative,3,0.33138385599606746
Bright room,Median,7,Negative,4,0.241688192986971
Bright room,Median,7,Negative,5,0.33728019726219033
Bright room,Median,7,Negative,6,0.3951077990831666
Bright room,Median,7,Negative,7,0.39355313634041317
Bright room,Median,7,Negative,8,0.4420104455412582
Bright room,Median,7,Negative,9,0.4665531873355728
Bright room,Median,7,Negative,10,0.45747464239441
Bright room,Median,7,Negative,11,0.5967034175713939
Bright room,Median,8,Positive,0,0.501599068130493
Bright room,Median,8,Positive,1,0.544977132807776
Bright room,Median,8,Positive,2,0.2882626348493807
Bright room,Median,8,Positive,3,0.26668476796801954
Bright room,Median,8,Positive,4,0.6182098162836669
Bright room,Median,8,Positive,5,0.5139826223266662
Bright room,Median,8,Positive,6,0.5302719537019671
Bright room,Median,8,Positive,7,0.5904590473916548
Bright room,Median,8,Positive,8,0.4895493306873059
Bright room,Median,8,Positive,9,0.4558345224205627
Bright room,Median,8,Positive,10,0.41704486369868365
Bright room,Median,8,Positive,11,0.2824866577980125
Bright room,Median,8,Negative,0,0.34502628556036585
Bright room,Median,8,Negative,1,0.308088419385079
Bright room,Median,8,Negative,2,0.6417359784306556
Bright room,Median,8,Negative,3,0.30881443666465014
Bright room,Median,8,Negative,4,0.15275536767402745
Bright room,Median,8,Negative,5,0.3596936012291805
Bright room,Median,8,Negative,6,0.3678607741665023
Bright room,Median,8,Negative,7,0.36108860398484927
Bright room,Median,8,Negative,8,0.4538507675512447
Bright room,Median,8,Negative,9,0.4513781533394305
Bright room,Median,8,Negative,10,0.4737951074362239
Bright room,Median,8,Negative,11,0.587155594793263
Bright room,Median,9,Positive,0,0.4758309204844088
Bright room,Median,9,Positive,1,0.5072244776114332
Bright room,Median,9,Positive,2,0.32360612466085104
Bright room,Median,9,Positive,3,0.28212167334230986
Bright room,Median,9,Positive,4,0.6122226890574646
Bright room,Median,9,Positive,5,0.5186770555142987
Bright room,Median,9,Positive,6,0.5307944180733672
Bright room,Median,9,Positive,7,0.5220675931865479
Bright room,Median,9,Positive,8,0.4295999806147145
Bright room,Median,9,Positive,9,0.4384711465823278
Bright room,Median,9,Positive,10,0.46864354863469426
Bright room,Median,9,Positive,11,0.2180318588445621
Bright room,Median,9,Negative,0,0.36220319295639314
Bright room,Median,9,Negative,1,0.2900528456354725
Bright room,Median,9,Negative,2,0.5393430303230996
Bright room,Median,9,Negative,3,0.3029281016372021
Bright room,Median,9,Negative,4,0.24827202263302964
Bright room,Median,9,Negative,5,0.3711462078043149
Bright room,Median,9,Negative,6,0.313014415784995
Bright room,Median,9,Negative,7,0.4156129291425404
Bright room,Median,9,Negative,8,0.4977603576147204
Bright room,Median,9,Negative,9,0.49749553153467824
Bright room,Median,9,Negative,10,0.4571536814955479
Bright room,Median,9,Negative,11,0.663740018370759
Bright room,Median,10,Positive,0,0.4864560836215537
Bright room,Median,10,Positive,1,0.5198833547929782
Bright room,Median,10,Positive,2,0.2580103725813384
Bright room,Median,10,Positive,3,0.28110820917107077
Bright room,Median,10,Positive,4,0.5734349762955269
Bright room,Median,10,Positive,5,0.5146331253138579
Bright room,Median,10,Positive,6,0.574228461306988
Bright room,Median,10,Positive,7,0.42631871177167174
Bright room,Median,10,Positive,8,0.4522203951412588
Bright room,Median,10,Positive,9,0.48284090624491305
Bright room,Median,10,Positive,10,0.4370981171660764
Bright room,Median,10,Positive,11,0.22587112538532714
Bright room,Median,10,Negative,0,0.33279198125634635
Bright room,Median,10,Negative,1,0.28290369809038635
Bright room,Median,10,Negative,2,0.6556727532566665
Bright room,Median,10,Negative,3,0.24800630262650442
Bright room,Median,10,Negative,4,0.19868050109754137
Bright room,Median,10,Negative,5,0.35723907512045083
Bright room,Median,10,Negative,6,0.2950675040880811
Bright room,Median,10,Negative,7,0.5241686979435977
Bright room,Median,10,Negative,8,0.5154580037893913
Bright room,Median,10,Negative,9,0.45132282937401763
Bright room,Median,10,Negative,10,0.44791584340916374
Bright room,Median,10,Negative,11,0.6720361552775763
Bright room,Median,11,Positive,0,0.4971972089601222
Bright room,Median,11,Positive,1,0.5394775817453067
Bright room,Median,11,Positive,2,0.20639991268718527
Bright room,Median,11,Positive,3,0.22728475843638668
Bright room,Median,11,Positive,4,0.5896633803549937
Bright room,Median,11,Positive,5,0.5264014792486165
Bright room,Median,11,Positive,6,0.6267591116453589
Bright room,Median,11,Positive,7,0.47372658749569485
Bright room,Median,11,Positive,8,0.3340354038003363
Bright room,Median,11,Positive,9,0.4531459549725946
Bright room,Median,11,Positive,10,0.5564148595994866
Bright room,Median,11,Positive,11,0.19487855711472027
Bright room,Median,11,Negative,0,0.32435927314486573
Bright room,Median,11,Negative,1,0.28330397484441977
Bright room,Median,11,Negative,2,0.6189447211923593
Bright room,Median,11,Negative,3,0.26739703310389
Bright room,Median,11,Negative,4,0.1653404311662816
Bright room,Median,11,Negative,5,0.37910714684592073
Bright room,Median,11,Negative,6,0.2737042705178861
Bright room,Median,11,Negative,7,0.4843619707775851
Bright room,Median,11,Negative,8,0.5778548817382425
Bright room,Median,11,Negative,9,0.42087663892470617
Bright room,Median,11,Negative,10,0.3722965278544657
Bright room,Median,11,Negative,11,0.65258191529644
Bright room,Median,12,Positive,0,0.4699157110108476
Bright room,Median,12,Positive,1,0.5072316529814338
Bright room,Median,12,Positive,2,0.22840776417599265
Bright room,Median,12,Positive,3,0.22142627476054916
Bright room,Median,12,Positive,4,0.5552290104410068
Bright room,Median,12,Positive,5,0.60056050653969
Bright room,Median,12,Positive,6,0.5991330344159795
Bright room,Median,12,Positive,7,0.4632803179841145
Bright room,Median,12,Positive,8,0.3741247305055748
Bright room,Median,12,Positive,9,0.473900225215398
Bright room,Median,12,Positive,10,0.4681327563277529
Bright room,Median,12,Positive,11,0.18770510889957107
Bright room,Median,12,Negative,0,0.36639793995591036
Bright room,Median,12,Negative,1,0.2711629214965023
Bright room,Median,12,Negative,2,0.6682459955614325
Bright room,Median,12,Negative,3,0.1734545546785086
Bright room,Median,12,Negative,4,0.14742915749370963
Bright room,Median,12,Negative,5,0.32349898684492434
Bright room,Median,12,Negative,6,0.22584589764244883
Bright room,Median,12,Negative,7,0.4145231890329409
Bright room,Median,12,Negative,8,0.5746554793461162
Bright room,Median,12,Negative,9,0.3782212139451586
Bright room,Median,12,Negative,10,0.3920471422908498
Bright room,Median,12,Negative,11,0.6375816539892158
Bright room,Median,13,Positive,0,0.4120644668208248
Bright room,Median,13,Positive,1,0.558403943740662
Bright room,Median,13,Positive,2,0.19684657057360083
Bright room,Median,13,Positive,3,0.2776974479302476
Bright room,Median,13,Positive,4,0.5536153444054578
Bright room,Median,13,Positive,5,0.5017478185904127
Bright room,Median,13,Positive,6,0.5480267375747057
Bright room,Median,13,Positive,7,0.41113823029319596
Bright room,Median,13,Positive,8,0.3733476091996914
Bright room,Median,13,Positive,9,0.47307495103055797
Bright room,Median,13,Positive,10,0.44325081797432414
Bright room,Median,13,Positive,11,0.14599347525518447
Bright room,Median,13,Negative,0,0.3952532681171618
Bright room,Median,13,Negative,1,0.2731718809127651
Bright room,Median,13,Negative,2,0.6440748382735524
Bright room,Median,13,Negative,3,0.15613924212318242
Bright room,Median,13,Negative,4,0.12741171038167184
Bright room,Median,13,Negative,5,0.39301721100422543
Bright room,Median,13,Negative,6,0.3086902573958391
Bright room,Median,13,Negative,7,0.4637549987643119
Bright room,Median,13,Negative,8,0.5367562109443078
Bright room,Median,13,Negative,9,0.3978039182749332
Bright room,Median,13,Negative,10,0.399519959346608
Bright room,Median,13,Negative,11,0.6904605223118592
Bright room,Median,14,Positive,0,0.5399859767481822
Bright room,Median,14,Positive,1,0.42222841067532546
Bright room,Median,14,Positive,2,0.17960507432225742
Bright room,Median,14,Positive,3,0.23105992874083103
Bright room,Median,14,Positive,4,0.4284411071173485
Bright room,Median,14,Positive,5,0.5159528517563433
Bright room,Median,14,Positive,6,0.5356163320836823
Bright room,Median,14,Positive,7,0.47374552085546284
Bright room,Median,14,Positive,8,0.400191611264212
Bright room,Median,14,Positive,9,0.45666737915670885
Bright room,Median,14,Positive,10,0.45729341195233036
Bright room,Median,14,Positive,11,0.16092238631454547
Bright room,Median,14,Negative,0,0.3449454267042765
Bright room,Median,14,Negative,1,0.3650068834343172
Bright room,Median,14,Negative,2,0.5876443146726089
Bright room,Median,14,Negative,3,0.16831151373210682
Bright room,Median,14,Negative,4,0.09806829296727858
Bright room,Median,14,Negative,5,0.3684042647159437
Bright room,Median,14,Negative,6,0.3363721350846933
Bright room,Median,14,Negative,7,0.3552354485510533
Bright room,Median,14,Negative,8,0.4754542465433335
Bright room,Median,14,Negative,9,0.4114415860658372
Bright room,Median,14,Negative,10,0.42269140084807266
Bright room,Median,14,Negative,11,0.7042089936045608
Bright room,Median,15,Positive,0,0.5863142391483824
Bright room,Median,15,Positive,1,0.5019015351862148
Bright room,Median,15,Positive,2,0.17618217585395515
Bright room,Median,15,Positive,3,0.21484718918454948
Bright room,Median,15,Positive,4,0.5859096376858771
Bright room,Median,15,Positive,5,0.4977928400745393
Bright room,Median,15,Positive,6,0.5198824124629292
Bright room,Median,15,Positive,7,0.41007419531447814
Bright room,Median,15,Positive,8,0.3126236257964783
Bright room,Median,15,Positive,9,0.4007600791539117
Bright room,Median,15,Positive,10,0.48776390496977046
Bright room,Median,15,Positive,11,0.1320179014558298
Bright room,Median,15,Negative,0,0.2727830834686574
Bright room,Median,15,Negative,1,0.2883094602642171
Bright room,Median,15,Negative,2,0.7192384979853592
Bright room,Median,15,Negative,3,0.31903872777155545
Bright room,Median,15,Negative,4,0.061971058799259106
Bright room,Median,15,Negative,5,0.3071432052293688
Bright room,Median,15,Negative,6,0.3996420510055995
Bright room,Median,15,Negative,7,0.5128920220973908
Bright room,Median,15,Negative,8,0.41360585994080634
Bright room,Median,15,Negative,9,0.4182540467874328
Bright room,Median,15,Negative,10,0.3949306474722963
Bright room,Median,15,Negative,11,0.7042158934937566
